pcap_name,session_identifier,service,protocol,duration,total_count_bytes,total_count_packets,src_count_bytes,dst_count_bytes,src_count_packets,dst_count_packets,src_mean_packet_size,dst_mean_packet_size,src_min_packet_size,dst_min_packet_size,src_max_packet_size,dst_max_packet_size,src_std_packet_size,dst_std_packet_size,src_bytes_per_sec,dst_bytes_per_sec,min_time_delay,max_time_delay,mean_time_delay,std_time_delay,src_port,dst_port,flags,http_method,http_version,http_accept,http_connection,http_user_agent,http_status_code,http_content_length,http_content_type,http_server,attack
broken_auth_0.pcap,192.168.16.2__59714__192.168.16.5__80,http,0.0,1.7614599548265216e-05,0.0011024529940340388,0.020348837209302327,0.017373554093898843,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10009469696969697,0.02154227485943435,1.0,0.8918918918918919,0.30977953646127754,0.015679973404992106,0.3411315730412198,0.019604265497332043,0.5285352178869905,0.04854780020975131,0.0,5.123713042176594e-06,1.195236607190474e-05,4.791572163363827e-06,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
http_traff.pcap,10.0.16.20__80__192.168.16.22__46322,http,0.0,0.0006196490750605157,0.0021290491306804145,0.023255813953488372,0.021229303696983445,0.0015256092760549452,0.029585798816568046,0.022727272727272728,0.07883522727272727,0.0671268081464176,1.0,0.8918918918918919,0.18202374222724704,0.05216499986148433,0.20686691218422398,0.07730902236108908,0.021018280029831242,0.004029623515916127,4.900322196184399e-06,0.0006759621200780933,0.000551975841630354,0.000646771299325968,0.21794871794871795,0.0,0.4,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,1.0,0.7333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1086,http,0.0,0.00043360157706573524,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.015071297776507796,0.0011333007327469558,2.380156495289565e-05,0.00048722453578782407,0.00048276170133736075,0.0005156101598631983,0.4230769230769231,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59732__192.168.16.5__80,http,0.0,1.2527589083318484e-05,0.0011024529940340388,0.020348837209302327,0.017373554093898843,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10009469696969697,0.02154227485943435,1.0,0.8918918918918919,0.30977953646127754,0.015679973404992106,0.3411315730412198,0.019604265497332043,0.7003451141145108,0.06432903763941188,0.0,1.7173402830131493e-06,6.862848044339631e-06,2.187051599856849e-06,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1092,http,0.0,0.0004341713883028802,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.015051654881937316,0.001131823993930278,2.870188714908005e-05,0.0004873943826290012,0.0004834030549686747,0.0005157172911552297,0.48717948717948717,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
http_traff.pcap,10.0.16.22__80__192.168.16.22__35280,http,0.0,0.48917951170529783,0.14172517277302327,0.22093023255813954,0.07827171694261738,0.14080373098739565,0.21893491124260356,0.22727272727272727,0.030870605089355095,0.6195364163445408,1.0,0.8918918918918919,0.2063312605992086,0.483198049699421,0.13880098200635552,0.4870318791303801,8.789001634114819e-05,0.0004734699499920978,1.7501150700658568e-06,0.09661611118823416,0.056463179229199086,0.07976933727450942,0.01282051282051282,0.0,0.4,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.11627906976744186,0.0,0.6666666666666666,0.0
jsql_get_search_0.pcap,192.168.16.1__58058__192.168.16.2__80,http,0.0,0.0015663780583761375,0.0009341230152595099,0.020348837209302327,0.012723973690179179,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04764441287878788,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.005341793451165668,0.0006199804134365028,2.4501610980921995e-06,0.001700525445736614,0.001561479263735695,0.001703627091405567,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1060,http,0.0,0.9995006058703788,0.0006393649408388757,0.020348837209302327,0.011000226808800181,0.0003490862776229123,0.023668639053254437,0.022727272727272728,0.03714883207070705,0.015359796215408143,0.5,0.8108108108108109,0.13397399660825324,0.008200127434412832,0.13724095077032059,0.010027824760084108,4.09710153223958e-06,5.745100728187893e-07,2.520165700894834e-05,0.9999832606502085,0.9999876232175239,0.9998751672087178,0.11538461538461539,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
normal_traffic_1.pcap,192.168.16.1__80__192.168.16.2__50776,http,0.0,1.981952129200023e-07,1.1559140173358205e-05,0.0,0.0004536176003628941,5.404264548973956e-05,0.0,0.005681818181818182,0.008285984848484848,0.009511505606194164,0.0,1.0,0.011305822498586773,0.002050031858603208,0.015968899333410096,0.0,0.48349598468967203,0.02677798640501172,4.2002761681580566e-06,2.358983905237844e-07,6.152298449586873e-06,2.0984241148628226e-06,0.28205128205128205,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0
1.pcap,149.154.167.50__80__192.168.87.191__53097,http,0.0,0.10545752567992664,0.001667405970006921,0.02616279069767442,0.0513948741211159,8.763672241579389e-05,0.047337278106508875,0.011363636363636364,0.15196496212121213,0.007712031572589863,0.0,0.7297297297297297,0.15036743923120408,0.0018284067928082666,0.18854151527880533,0.0005904185084958008,0.00027893988444045785,1.366925931948763e-06,2.1351403854803453e-05,0.04424468694547365,0.08631972342026144,0.043605749097538476,0.4230769230769231,0.0,0.6,0.5,0.0,0.5,0.0,0.25,1.0,1.0,0.6,0.7777777777777778,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1056,http,0.0,0.0004421735200245253,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01604834937921342,0.0010845068790544083,3.010197920513274e-05,0.0004964906245675983,0.0004924098907475626,0.0005253593051221963,0.0641025641025641,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1076,http,0.0,0.0004423139083003437,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01604329035390404,0.00108416507410912,2.625172605098785e-05,0.0004974530900009353,0.0004925679054103501,0.0005265017969758465,0.3076923076923077,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59756__192.168.16.5__80,http,0.0,1.6235491191696867e-05,0.0011118447954248923,0.020348837209302327,0.017668405534134724,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10224905303030303,0.02154227485943435,1.0,0.8918918918918919,0.31712832108535893,0.015679973404992106,0.349434547979235,0.019604265497332043,0.5746129954484597,0.052006623859507474,0.0,3.65170708530818e-06,1.0572577905338636e-05,3.6234829555295474e-06,0.32051282051282054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58224__192.168.16.2__80,http,0.0,0.00046207562265524225,0.0021666163362438285,0.029069767441860465,0.03774098435019279,0.001031922406445973,0.03550295857988166,0.028409090909090908,0.13879024621212122,0.03632366870689826,1.0,0.8918918918918919,0.5161107970604861,0.016732692467518077,0.48259641296504663,0.025784582660333358,0.04776283656952448,0.003648877145747218,3.1502071261185424e-06,0.0004361761240784771,0.00034027585207712643,0.0003801862296418885,0.3717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_0.pcap,192.168.16.1__58190__192.168.16.2__80,http,0.0,0.0007348004937670372,0.0009341230152595099,0.020348837209302327,0.012723973690179179,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04764441287878788,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.011365322945028358,0.0013186474196277241,1.4000920560526854e-06,0.0008099052262174979,0.0007294917859120963,0.0008125904350944099,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_1.pcap,192.168.16.1__58286__192.168.16.2__80,http,0.0,0.0016312126674025932,0.0009341230152595099,0.020348837209302327,0.012723973690179179,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04764441287878788,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.00512975003510142,0.0005953855743417307,2.1001380840790283e-06,0.0018307130494988801,0.0016263458319733242,0.0018411022791561843,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1070,http,0.0,0.00043749115811929026,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.014938223918630544,0.0011232963349374944,2.625172605098785e-05,0.0004916311177228084,0.00048713963699459107,0.0005202786130549357,0.24358974358974358,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_2.pcap,192.168.16.2__59834__192.168.16.5__80,http,0.0,1.5434452206145185e-05,0.011350353203976923,0.04941860465116279,0.026445906101156724,0.010679264932384617,0.047337278106508875,0.056818181818181816,0.06081912878787879,0.18795506280996926,1.0,0.8918918918918919,0.34934991520633124,0.12217081751946145,0.28991377314250416,0.14027041358387574,0.8609474164189022,0.9466853526659904,0.0,4.05745231700909e-06,0.0,1.974891560192797e-06,0.3974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59142__192.168.16.5__80,http,0.0,0.12574745505165863,0.001132073290728269,0.02616279069767442,0.014311635291449309,0.0007405303044134584,0.023668639053254437,0.03409090909090909,0.057311395202020214,0.02172222226279478,1.0,0.8918918918918919,0.1961560203504805,0.018727318059672548,0.19846975015817112,0.02231350069044067,7.035060716970223e-05,9.686840275638888e-06,7.700506308289769e-06,0.09436711254859413,0.10292875785561455,0.09302157343913005,0.8076923076923077,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.27906976744186046,0.3333333333333333,0.1111111111111111,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1106,http,0.0,0.00043263537540275023,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.015104722700065453,0.0011358135946820933,2.870188714908005e-05,0.00048595068447899564,0.00048167418865817613,0.0005142329252801383,0.6410256410256411,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59716__192.168.16.5__80,http,0.0,1.702001390950521e-05,0.0011096774566423876,0.020348837209302327,0.01760036289408029,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10175189393939395,0.02154227485943435,1.0,0.8918918918918919,0.31543244771057094,0.015679973404992106,0.34751847322295737,0.019604265497332043,0.5503637037902536,0.0499809456033971,0.0,4.5575569049195124e-06,1.1357487341410597e-05,4.295724317380859e-06,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1032,http,0.0,0.0732698220627327,0.0,0.0,0.001769108641415287,0.0,0.005917159763313609,0.0,0.006628787878787879,0.0,0.6666666666666666,0.0,0.0045223289994347085,0.0,0.0,0.0,2.8489197447476566e-05,0.0,1.0,0.05676188016376859,0.32988198674420505,0.0478000757945582,0.01282051282051282,0.0,0.2,1.0,1.0,0.0,0.6666666666666666,0.125,0.3333333333333333,0.023255813953488372,0.06666666666666667,0.1111111111111111,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1077,http,0.0,0.00044047234444696197,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.014837808668674256,0.0011157471879996651,2.940193317710639e-05,0.0004947449764777222,0.0004904951248337846,0.0005235374571207096,0.32051282051282054,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58188__192.168.16.2__80,http,0.0,0.0007213149611546054,0.0009319556764770052,0.020348837209302327,0.012655931050124745,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04723011363636363,0.026028106557490785,1.0,0.8918918918918919,0.15488976823063877,0.016732692467518077,0.15504093533524446,0.022812702478276253,0.011525023378786567,0.0013431943080077806,2.4501610980921995e-06,0.0008041209976818547,0.000715999605816309,0.0008079364286608503,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.pcap,149.154.167.51__80__192.168.87.191__53100,http,0.0,0.010342569442214176,0.0007094422281398598,0.02616279069767442,0.012429122249943298,0.00037391668230738726,0.029585798816568046,0.028409090909090908,0.032907196969696975,0.013161867217220033,0.0,0.7297297297297297,0.12775579423403052,0.00786768983572042,0.12336933137646348,0.008946696770930601,0.0007917873852385256,5.9451747728084924e-05,1.505098960256637e-05,0.007578452822095853,0.00846003477737197,0.006726165770218392,0.4358974358974359,0.0,0.4,0.5,0.0,0.5,0.6666666666666666,0.25,0.0,0.9767441860465116,0.13333333333333333,0.7777777777777778,0.0
jsql_get_search_0.pcap,192.168.16.1__58062__192.168.16.2__80,http,0.0,0.00151040442699398,0.0016551243835727278,0.029069767441860465,0.021682921297346336,0.001031922406445973,0.03550295857988166,0.028409090909090908,0.0654592803030303,0.03632366870689826,1.0,0.8918918918918919,0.15771622385528547,0.016732692467518077,0.18168965662300254,0.025784582660333358,0.008812130224876015,0.0011215185068188167,3.1502071261185424e-06,0.00153385851486375,0.001126910023353987,0.0013462462223212117,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_1.pcap,192.168.16.1__58280__192.168.16.2__80,http,0.0,0.0016741219309997738,0.000933400568998675,0.020348837209302327,0.012701292810161035,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.047506313131313115,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.0049909525827070405,0.0005801537034380486,2.8001841121053708e-06,0.0017843354259219043,0.0016692762470239821,0.0017835464162820197,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
broken_auth_2.pcap,192.168.16.2__59874__192.168.16.5__80,http,0.0,1.6722721090125206e-05,0.011209476183114119,0.040697674418604654,0.02501701066001361,0.010582864537727244,0.04142011834319527,0.045454545454545456,0.06674821127946126,0.23282301982999937,1.0,0.8918918918918919,0.3510457885811193,0.12217081751946145,0.3051532857830275,0.15106571377651365,0.7652448807677272,0.8772367873491468,0.0,3.264833724849175e-06,2.373889012932687e-06,1.6842933272505334e-06,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1058,http,0.0,0.9995116387372313,0.0006393649408388757,0.020348837209302327,0.011000226808800181,0.0003490862776229123,0.023668639053254437,0.022727272727272728,0.03714883207070705,0.015359796215408143,0.5,0.8108108108108109,0.13397399660825324,0.008200127434412832,0.13724095077032059,0.010027824760084108,4.097019409521142e-06,5.745037312484688e-07,2.4851633994935167e-05,0.9999994244079272,0.9999986615228564,0.9999381075451559,0.08974358974358974,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1116,http,0.0,0.0004252773781230951,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01668143138423055,0.0011272800511290734,3.0802025233159076e-05,0.0004777886001668727,0.000473392361332078,0.0005056114411363325,0.7564102564102564,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59720__192.168.16.5__80,http,0.0,1.7234725390168544e-05,0.0011053427790773784,0.020348837209302327,0.017464277613971423,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10075757575757575,0.02154227485943435,1.0,0.8918918918918919,0.3120407009609949,0.015679973404992106,0.34368633017213396,0.019604265497332043,0.54086249337995,0.049453763215693926,0.0,3.878169540211013e-06,1.1572304660749094e-05,4.052504465172416e-06,0.08974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59192__192.168.16.5__80,http,0.0,0.04129194111095007,0.0002644153314655689,0.014534883720930232,0.0052166024041732815,0.00015628548830816578,0.01775147928994083,0.017045454545454544,0.011268939393939388,0.009168748647412392,1.0,0.8918918918918919,0.011305822498586773,0.002050031858603208,0.005110047786691231,0.00037110127208482476,9.929626030025743e-05,6.225436571522704e-06,2.8001841121053708e-06,0.02826086308313988,0.053111029683833834,0.035104151747231215,0.9871794871794872,0.0,0.2,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1031,http,0.0,0.8279945585173968,0.0006393649408388757,0.020348837209302327,0.011000226808800181,0.0003490862776229123,0.023668639053254437,0.022727272727272728,0.03714883207070705,0.015359796215408143,0.5,0.8108108108108109,0.13397399660825324,0.008200127434412832,0.13724095077032059,0.010027824760084108,5.638143513406226e-06,6.935103479677202e-07,5.950391238223913e-05,0.8038968375952436,0.8283970346285011,0.8047150865587965,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
11.pcap,192.168.16.1__80__192.168.16.2__39964,http,0.0,0.05316096053427087,0.012454973536793465,0.0436046511627907,0.030528464504422773,0.011664447753542168,0.04142011834319527,0.05113636363636364,0.08912037037037036,0.22810475606926905,1.0,0.8918918918918919,0.18937252685132844,0.31368257749951517,0.21488982478133314,0.34992789077202036,0.0003396144822242265,0.0003609068711062869,1.4700966588553195e-05,0.047226489781372394,0.02815077047854803,0.03619422926909449,0.11538461538461539,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.6666666666666666,0.4418604651162791,0.8,0.3333333333333333,0.0
jsql_get_search_1.pcap,192.168.16.1__58254__192.168.16.2__80,http,0.0,0.0016044397973906496,0.00238262776823346,0.0377906976744186,0.030845996824676796,0.0014722969365853374,0.047337278106508875,0.03409090909090909,0.0768939393939394,0.04318737680650323,1.0,0.8918918918918919,0.15997738835500283,0.016732692467518077,0.19436951733059432,0.026307753841458854,0.011447893384229678,0.001506527746644423,3.8502531541448845e-06,0.0009992089666450246,0.0009562182469535158,0.0009489829698962348,0.44871794871794873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_1.pcap,192.168.16.1__58232__192.168.16.2__80,http,0.0,0.0019805812789773273,0.0009341230152595099,0.020348837209302327,0.012723973690179179,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04764441287878788,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.0042257126710992885,0.000490526607645224,2.4501610980921995e-06,0.0017798627924375731,0.001975886659366175,0.0017789546891420038,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsql_get_search_1.pcap,192.168.16.1__58274__192.168.16.2__80,http,0.0,0.0016526838154689266,0.0009341230152595099,0.020348837209302327,0.012723973690179179,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04764441287878788,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.005063188230287346,0.0005876650946888101,2.1001380840790283e-06,0.0017747202075241548,0.0016478275639078357,0.0017775735373687098,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.pcap,192.168.87.191__53176__216.58.210.131__80,http,0.0,0.502784902872743,0.13195625443401393,0.5523255813953488,0.08859151735087321,0.13059624374401604,0.38461538461538464,0.7159090909090909,0.004897388059701491,0.18242014999164147,0.0,0.7297297297297297,0.11531938948558508,0.0402803557082306,0.03978112110815472,0.020986709958899147,9.676929399753534e-05,0.0004272627674018073,0.0,0.5662790214466739,0.023571012187999365,0.13073028848325166,0.47435897435897434,0.0,0.4,0.0,0.0,0.0,0.0,0.125,0.0,0.16279069767441862,0.2,1.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1074,http,0.0,0.00044150461118092033,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.014803352697814066,0.0011131568126630266,2.800184112105371e-05,0.0004960565715290345,0.0004916569973542809,0.0005249487911630934,0.2948717948717949,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58220__192.168.16.2__80,http,0.0,0.000496305587553301,0.002326276959888339,0.029069767441860465,0.04275345883420277,0.001031922406445973,0.03550295857988166,0.028409090909090908,0.1616802793560606,0.03632366870689826,1.0,0.8918918918918919,0.4228377614471453,0.016732692467518077,0.5028691324480435,0.025784582660333358,0.05003800718571872,0.0033987887523229043,3.8502531541448845e-06,0.0004492448949134948,0.0003659609805969019,0.00039077286261625783,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1058,http,0.0,8.55790413120827e-05,0.0005252184316269634,0.01744186046511628,0.008913585847130869,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.03828125,0.013238987532945931,0.5,0.8108108108108109,0.11588468061051442,0.0063717206416045655,0.12679909415289425,0.0072157043615389905,0.07082465536132394,0.0055798785914337595,3.010197920513274e-05,8.248894919835688e-05,9.104335228713345e-05,8.533222216111286e-05,0.08974358974358974,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59146__192.168.16.5__80,http,0.0,0.12572840353681672,0.0017223118858303724,0.02616279069767442,0.014447720571558176,0.0013328084867401987,0.023668639053254437,0.03409090909090909,0.0581399936868687,0.039095715611045835,1.0,0.8918918918918919,0.19954776710005653,0.04119455910463474,0.20203953559466595,0.05205397361768119,7.096018647708936e-05,1.7437043630819737e-05,1.4000920560526854e-06,0.09441738721358256,0.1029131625688958,0.09305236638168789,0.8333333333333334,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.046511627906976744,0.3333333333333333,0.1111111111111111,0.0
broken_auth_0.pcap,192.168.16.2__59754__192.168.16.5__80,http,0.0,1.3435983809201827e-05,0.0011046203328165434,0.020348837209302327,0.017441596733953277,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10059185606060607,0.02154227485943435,1.0,0.8918918918918919,0.3114754098360656,0.015679973404992106,0.3430476405168904,0.019604265497332043,0.664194061730883,0.06079976375395786,0.0,2.0664699009883503e-06,7.771690549259582e-06,2.2561428710569804e-06,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59094__192.168.16.5__80,http,0.0,0.09941969019726395,0.0313079311595407,0.11918604651162791,0.0747788614198231,0.029297686609620028,0.13609467455621302,0.10795454545454546,0.06811079545454544,0.2713890970154276,0.0,0.8918918918918919,0.21933295647258338,0.20239909133723025,0.22767282659768384,0.20570041050046436,0.0004261194590431221,0.0004847262912447294,0.0,0.07241270042210338,0.020810889372487023,0.03975909137686115,0.5641025641025641,0.0,0.6,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.7441860465116279,0.5333333333333333,0.1111111111111111,0.0
1.pcap,149.154.167.50__80__192.168.87.191__53101,http,0.0,0.010365849121598403,0.0007094422281398598,0.02616279069767442,0.012429122249943298,0.00037391668230738726,0.029585798816568046,0.028409090909090908,0.032907196969696975,0.013161867217220033,0.0,0.7297297297297297,0.12775579423403052,0.00786768983572042,0.12336933137646348,0.008946696770930601,0.0007900022153202426,5.931827087040137e-05,1.4700966588553195e-05,0.0076083553020786475,0.00847909117670451,0.006752706091575597,0.44871794871794873,0.0,0.4,0.5,0.0,0.5,0.6666666666666666,0.25,0.0,0.9767441860465116,0.13333333333333333,0.7777777777777778,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1081,http,0.0,0.00043493939475294525,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.015025260530250408,0.0011298396853785396,2.590170303697468e-05,0.0004884606433541687,0.00048426748812392407,0.0005168771051789031,0.3717948717948718,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
