pcap_name,session_identifier,service,protocol,duration,total_count_bytes,total_count_packets,src_count_bytes,dst_count_bytes,src_count_packets,dst_count_packets,src_mean_packet_size,dst_mean_packet_size,src_min_packet_size,dst_min_packet_size,src_max_packet_size,dst_max_packet_size,src_std_packet_size,dst_std_packet_size,src_bytes_per_sec,dst_bytes_per_sec,min_time_delay,max_time_delay,mean_time_delay,std_time_delay,src_port,dst_port,flags,http_method,http_version,http_accept,http_connection,http_user_agent,http_status_code,http_content_length,http_content_type,http_server,attack_sqlinj,attack_brokauth,attack_zeus
jsql_get_search_1.pcap,192.168.16.1__58286__192.168.16.2__80,http,0.0,0.0016312126674025932,0.0009341230152595099,0.020348837209302327,0.018135385013254023,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04889998151229433,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.005895078409618222,0.0005953855743417307,2.1001380840790283e-06,0.0018307130494988801,0.0016263458319733242,0.0018411022791561843,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1058,http,0.0,8.55790413120827e-05,0.0005252184316269634,0.01744186046511628,0.012704467576129825,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.03929007210205214,0.013238987532945931,0.5,0.8108108108108109,0.11588468061051442,0.0063717206416045655,0.12679909415289425,0.0072157043615389905,0.0813912751756407,0.0055798785914337595,3.010197920513274e-05,8.248894919835688e-05,9.104335228713345e-05,8.533222216111286e-05,0.08974358974358974,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_2.pcap,192.168.16.2__59834__192.168.16.5__80,http,0.0,1.5434452206145185e-05,0.011350353203976923,0.04941860465116279,0.037693153164802484,0.010679264932384617,0.047337278106508875,0.056818181818181816,0.06242188944352007,0.18795506280996926,1.0,0.8918918918918919,0.34934991520633124,0.12217081751946145,0.28991377314250416,0.14027041358387574,0.9893956804168751,0.9466853526659904,0.0,4.05745231700909e-06,0.0,1.974891560192797e-06,0.3974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,1.0,0.0
broken_auth_0.pcap,192.168.16.2__59716__192.168.16.5__80,http,0.0,1.702001390950521e-05,0.0011096774566423876,0.020348837209302327,0.025085666257192732,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10443335182103902,0.02154227485943435,1.0,0.8918918918918919,0.31543244771057094,0.015679973404992106,0.34751847322295737,0.019604265497332043,0.6324747142552135,0.0499809456033971,0.0,4.5575569049195124e-06,1.1357487341410597e-05,4.295724317380859e-06,0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1065,http,0.0,0.00044062099085665196,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.01704580872612354,0.001115373431171884,2.940193317710639e-05,0.0004941505125336024,0.0004906624344767361,0.0005227927196849838,0.1794871794871795,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
jsql_get_search_0.pcap,192.168.16.1__58188__192.168.16.2__80,http,0.0,0.0007213149611546054,0.0009319556764770052,0.020348837209302327,0.01803840434473395,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04847476428175264,0.026028106557490785,1.0,0.8918918918918919,0.15488976823063877,0.016732692467518077,0.15504093533524446,0.022812702478276253,0.013244488722789527,0.0013431943080077806,2.4501610980921995e-06,0.0008041209976818547,0.000715999605816309,0.0008079364286608503,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.pcap,192.168.87.191__53143__216.58.210.163__80,http,0.0,0.9578680910604273,0.00212399200685457,0.09011627906976744,0.0418956488006724,0.0012575869666666423,0.09467455621301775,0.09090909090909091,0.02041042706600111,0.013833456633333066,0.0,0.7297297297297297,0.2312040700960995,0.020943568717621965,0.14917037704929986,0.016478215589060062,1.7281127495599472e-05,2.159634191843041e-06,1.4350943574540025e-05,0.09454681050655954,0.2613575824259418,0.14058887299970832,0.46153846153846156,0.0,0.4,0.5,0.0,0.0,0.6666666666666666,0.375,0.0,0.7209302325581395,0.06666666666666667,0.8888888888888888,0.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58062__192.168.16.2__80,http,0.0,0.00151040442699398,0.0016551243835727278,0.029069767441860465,0.03090450636839723,0.001031922406445973,0.03550295857988166,0.028409090909090908,0.06718432242558699,0.03632366870689826,1.0,0.8918918918918919,0.15771622385528547,0.016732692467518077,0.18168965662300254,0.025784582660333358,0.010126847950863884,0.0011215185068188167,3.1502071261185424e-06,0.00153385851486375,0.001126910023353987,0.0013462462223212117,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58280__192.168.16.2__80,http,0.0,0.0016741219309997738,0.000933400568998675,0.020348837209302327,0.018103058123747334,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04875824243544708,0.026028106557490785,1.0,0.8918918918918919,0.15602035048049745,0.016732692467518077,0.15623065205217473,0.022812702478276253,0.005735573197995577,0.0005801537034380486,2.8001841121053708e-06,0.0017843354259219043,0.0016692762470239821,0.0017835464162820197,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
broken_auth_2.pcap,192.168.16.2__59874__192.168.16.5__80,http,0.0,1.6722721090125206e-05,0.011209476183114119,0.040697674418604654,0.03565655912588091,0.010582864537727244,0.04142011834319527,0.045454545454545456,0.06850722047616112,0.23282301982999937,1.0,0.8918918918918919,0.3510457885811193,0.12217081751946145,0.3051532857830275,0.15106571377651365,0.8794148923078099,0.8772367873491468,0.0,3.264833724849175e-06,2.373889012932687e-06,1.6842933272505334e-06,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,1.0,0.0
14.pcap,192.168.16.1__80__192.168.16.2__39974,http,0.0,0.004183157712692801,0.0030942373351558247,0.029069767441860465,0.016713001874959593,0.0028072963413859307,0.029585798816568046,0.03409090909090909,0.030008187412513543,0.08234735934732064,1.0,0.8918918918918919,0.09440361786319955,0.08205668061057705,0.08598123458176593,0.10399554496995689,0.0021476472758442558,0.0011030859400212212,7.350483294276598e-06,0.0024094189811318277,0.0031324631067202284,0.0025592594819729983,0.14102564102564102,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,0.875,0.0,0.627906976744186,0.7333333333333333,0.3333333333333333,0.0,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59720__192.168.16.5__80,http,0.0,1.7234725390168544e-05,0.0011053427790773784,0.020348837209302327,0.024891704920152583,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10341283046773896,0.02154227485943435,1.0,0.8918918918918919,0.3120407009609949,0.015679973404992106,0.34368633017213396,0.019604265497332043,0.621555979429587,0.049453763215693926,0.0,3.878169540211013e-06,1.1572304660749094e-05,4.052504465172416e-06,0.08974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
http_traff.pcap,192.168.16.20__80__192.168.16.22__42478,http,0.0,0.15933067593742392,0.010758669716353149,0.07267441860465117,0.07037563845606776,0.00934280491554376,0.08284023668639054,0.06818181818181818,0.07552921057496766,0.13702780542797516,1.0,0.8918918918918919,0.29395138496325607,0.08205668061057705,0.2593012070890377,0.10258674937296845,0.00020282287916627406,9.645364886775608e-05,2.4501610980921995e-06,0.09465304970571582,0.053128652179348104,0.06703602614443804,0.16666666666666666,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.813953488372093,0.4666666666666667,0.0,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1031,http,0.0,0.8279945585173968,0.0006393649408388757,0.020348837209302327,0.01567854141074546,0.0003490862776229123,0.023668639053254437,0.022727272727272728,0.038127811671904835,0.015359796215408143,0.5,0.8108108108108109,0.13397399660825324,0.008200127434412832,0.13724095077032059,0.010027824760084108,6.479321188903298e-06,6.935103479677202e-07,5.950391238223913e-05,0.8038968375952436,0.8283970346285011,0.8047150865587965,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1092,http,0.0,0.0004341713883028802,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.01729727279426376,0.001131823993930278,2.870188714908005e-05,0.0004873943826290012,0.0004834030549686747,0.0005157172911552297,0.48717948717948717,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
jsql_get_search_1.pcap,192.168.16.1__58254__192.168.16.2__80,http,0.0,0.0016044397973906496,0.00238262776823346,0.0377906976744186,0.043964569729100664,0.0014722969365853374,0.047337278106508875,0.03409090909090909,0.07892031798853763,0.04318737680650323,1.0,0.8918918918918919,0.15997738835500283,0.016732692467518077,0.19436951733059432,0.026307753841458854,0.01315585138909198,0.001506527746644423,3.8502531541448845e-06,0.0009992089666450246,0.0009562182469535158,0.0009489829698962348,0.44871794871794873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58232__192.168.16.2__80,http,0.0,0.0019805812789773273,0.0009341230152595099,0.020348837209302327,0.018135385013254023,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04889998151229433,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.004856164016217029,0.000490526607645224,2.4501610980921995e-06,0.0017798627924375731,0.001975886659366175,0.0017789546891420038,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58274__192.168.16.2__80,http,0.0,0.0016526838154689266,0.0009341230152595099,0.020348837209302327,0.018135385013254023,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04889998151229433,0.026028106557490785,1.0,0.8918918918918919,0.1565856416054268,0.016732692467518077,0.156825513453963,0.022812702478276253,0.005818585977086485,0.0005876650946888101,2.1001380840790283e-06,0.0017747202075241548,0.0016478275639078357,0.0017775735373687098,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1101,http,0.0,0.00042998451442994516,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.017464524156237428,0.001142765433981429,2.6951772079014193e-05,0.00048321426314891974,0.00047869050002554147,0.0005113744562961704,0.5897435897435898,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
http_traff.pcap,192.168.16.20__80__192.168.16.22__42480,http,0.0,0.041299059622347443,0.00016327285494868463,0.00872093023255814,0.005301609879097433,0.0001022428428184262,0.011834319526627219,0.011363636363636364,0.011906082455167314,0.008997370168021506,1.0,0.8918918918918919,0.011305822498586773,0.002050031858603208,0.005531788997283812,0.0003936123389972005,9.106224060942106e-05,4.072013573626645e-06,8.750575350329283e-06,0.047185500077034974,0.07437177880587116,0.06053888989331917,0.1794871794871795,0.0,0.2,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58220__192.168.16.2__80,http,0.0,0.000496305587553301,0.002326276959888339,0.029069767441860465,0.06093618672011379,0.001031922406445973,0.03550295857988166,0.028409090909090908,0.16594102421889445,0.03632366870689826,1.0,0.8918918918918919,0.4228377614471453,0.016732692467518077,0.5028691324480435,0.025784582660333358,0.0575033819976415,0.0033987887523229043,3.8502531541448845e-06,0.0004492448949134948,0.0003659609805969019,0.00039077286261625783,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1124,http,0.0,0.0004358147569433419,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.017232497776619293,0.0011275864680649838,2.835186413506688e-05,0.0004896590071780295,0.00048525275602130495,0.0005181779773709025,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1081,http,0.0,0.00043493939475294525,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.017266940561367294,0.0011298396853785396,2.590170303697468e-05,0.0004884606433541687,0.00048426748812392407,0.0005168771051789031,0.3717948717948718,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_2.pcap,192.168.16.2__59876__192.168.16.5__80,http,0.0,1.7457695004703544e-05,0.011121337739292263,0.03488372093023256,0.03384625331350617,0.010534664340398557,0.03550295857988166,0.03977272727272727,0.07685801442041043,0.2648715605585923,1.0,0.8918918918918919,0.35669869983041264,0.12217081751946145,0.3263305604452612,0.19121743041139502,0.8087927024981274,0.8420541758747029,1.4000920560526854e-06,3.330885274195834e-06,4.442022099416219e-06,1.9634956669331344e-06,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,1.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1060,http,0.0,0.0004495397754380521,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.0167098795436566,0.0010933972333818005,2.835186413506688e-05,0.000505086761918285,0.0005007010130538246,0.0005345050825051185,0.11538461538461539,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_0.pcap,192.168.16.2__59754__192.168.16.5__80,http,0.0,1.3435983809201827e-05,0.0011046203328165434,0.020348837209302327,0.02485937803064589,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10324274357552228,0.02154227485943435,1.0,0.8918918918918919,0.3114754098360656,0.015679973404992106,0.3430476405168904,0.019604265497332043,0.7632878885547779,0.06079976375395786,0.0,2.0664699009883503e-06,7.771690549259582e-06,2.2561428710569804e-06,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
normal_traffic_1.pcap,192.168.16.2__59094__192.168.16.5__80,http,0.0,0.09941969019726395,0.0313079311595407,0.11918604651162791,0.10658175470356242,0.029297686609620028,0.13609467455621302,0.10795454545454546,0.0699057127010538,0.2713890970154276,0.0,0.8918918918918919,0.21933295647258338,0.20239909133723025,0.22767282659768384,0.20570041050046436,0.0004896939628119015,0.0004847262912447294,0.0,0.07241270042210338,0.020810889372487023,0.03975909137686115,0.5641025641025641,0.0,0.6,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.7441860465116279,0.5333333333333333,0.1111111111111111,0.0,0.0,0.0
1.pcap,149.154.167.51__80__192.168.87.191__53080,http,0.0,0.17925276325211026,0.001706418068092005,0.029069767441860465,0.07499838365552466,8.763672241579389e-05,0.05325443786982249,0.011363636363636364,0.14179061832971981,0.007712031572589863,0.0,0.7297297297297297,0.15036743923120408,0.0018284067928082666,0.19850672771921668,0.0005904185084958008,0.00019135076107740513,8.041961560797542e-07,2.100138084079028e-05,0.10127601025089852,0.134499390638712,0.09341371071681782,0.3333333333333333,0.0,0.6,0.5,0.0,0.5,0.0,0.25,1.0,1.0,0.6,0.7777777777777778,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1070,http,0.0,0.00043749115811929026,0.0005425571418870008,0.01744186046511628,0.013480312924290425,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.043372157515252356,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.017166918601915923,0.0011232963349374944,2.625172605098785e-05,0.0004916311177228084,0.00048713963699459107,0.0005202786130549357,0.24358974358974358,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_0.pcap,192.168.16.2__59744__192.168.16.5__80,http,0.0,1.4980254843203513e-05,0.0011031754402948738,0.020348837209302327,0.024794724251632507,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10290256979108893,0.02154227485943435,1.0,0.8918918918918919,0.3103448275862069,0.015679973404992106,0.34177026195004107,0.019604265497332043,0.69657911430931,0.05561292259429084,0.0,2.4533432614473566e-06,9.31672280762796e-06,2.8440962860673483e-06,0.24358974358974358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58258__192.168.16.2__80,http,0.0,0.0016282149648071782,0.0017049731755703352,0.03197674418604651,0.031001487036917307,0.0010801226037746596,0.03550295857988166,0.03409090909090909,0.06750323534849326,0.031683596377390016,1.0,0.8918918918918919,0.15715093273035613,0.016732692467518077,0.18271124724050472,0.024842166841439,0.009421739211115708,0.0010891276385114755,2.8001841121053708e-06,0.0014087568804011766,0.0011211495189805685,0.0012222573068190294,0.47435897435897434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59132__192.168.16.5__80,http,0.0,0.12391943453782649,0.002753965146302592,0.03488372093023256,0.057703497769444625,0.0015372941723770512,0.03550295857988166,0.03977272727272727,0.1553105934553522,0.038651967762623,1.0,0.8918918918918919,0.390616167326173,0.028284899022079396,0.46826121270959653,0.036985002702977506,0.00021629272912929043,2.040590715181705e-05,4.2002761681580566e-06,0.09571121439812055,0.07969497570357321,0.08496014763507961,0.7435897435897436,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.8372093023255814,0.4666666666666667,0.1111111111111111,0.0,0.0,0.0
1.pcap,93.184.220.29__80__192.168.87.191__53044,http,0.0,0.4051451543339104,6.068548591013057e-05,0.005813953488372093,0.0,0.00011830957526132175,0.0,0.017045454545454544,0.0,0.006940828415330876,0.0,0.7297297297297297,0.0,0.0014959691941158545,0.0,0.0,0.0,4.803471169468208e-07,1.3300874532500512e-05,0.4620193400446237,0.9120241777188625,0.6412782670165451,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0,0.0,0.0
http_traff.pcap,10.0.16.22__80__192.168.16.22__35330,http,0.0,0.1404152138510244,0.0050520667020183705,0.0872093023255814,0.1481541346091679,0.00181700137808746,0.10650887573964497,0.07386363636363637,0.1535459419486042,0.02459940327256869,1.0,0.8918918918918919,0.2572074618428491,0.006870377039643183,0.2977270451914882,0.008096840295994806,0.00047758379195921653,2.1285346510081913e-05,1.4000920560526854e-06,0.09405411312811156,0.03950333009917163,0.060196374929561355,0.07692307692307693,0.0,0.4,0.0,0.0,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,0.6,0.6666666666666666,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1035,http,0.0,0.17482733666602437,0.0028998992909912394,0.029069767441860465,0.014450119609491175,0.0026619654433797393,0.029585798816568046,0.03409090909090909,0.021503842801679746,0.07808431967247235,0.5,0.8108108108108109,0.07857546636517806,0.04194254370169266,0.07414166929767955,0.06440609691787771,4.1905589341420994e-05,2.5045782554762034e-05,2.5551680022961508e-05,0.13986277809495104,0.13117868461529208,0.1297554735541353,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1062,http,0.0,0.00044394901880693367,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.018369409640388572,0.0010801998620605464,2.520165700894834e-05,0.0004991704302839485,0.0004944083114828163,0.00052830081562972,0.14102564102564102,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_2.pcap,192.168.16.2__59862__192.168.16.5__80,http,0.0,1.7763245957955214e-05,0.011257157636329222,0.0436046511627907,0.03565655912588091,0.01063106473505593,0.04142011834319527,0.05113636363636364,0.06850722047616112,0.20789637704109376,1.0,0.8918918918918919,0.3510457885811193,0.1547774053245422,0.3051532857830275,0.17473768196979064,0.8356004358208471,0.8373273996521313,0.0,3.123294690534904e-06,2.2680902681211975e-06,1.5920277888944125e-06,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,1.0,0.0
broken_auth_0.pcap,192.168.16.2__59706__192.168.16.5__80,http,0.0,1.686310936594354e-05,0.001101008101512369,0.020348837209302327,0.024697743583112435,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.1023923091144389,0.02154227485943435,1.0,0.8918918918918919,0.30864895421141886,0.015679973404992106,0.3398541959798243,0.019604265497332043,0.6287873649849178,0.050373357986233686,0.0,4.066888252630042e-06,1.120050545419026e-05,3.9687457931025115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
broken_auth_2.pcap,192.168.16.2__59864__192.168.16.5__80,http,0.0,2.228044518575694e-05,0.011160349837377346,0.0377906976744186,0.033458330639425875,0.010582864537727244,0.03550295857988166,0.045454545454545456,0.07558236272878537,0.23282301982999937,1.0,0.8918918918918919,0.3499152063312606,0.16228495442834584,0.3199936306301288,0.21243941190655682,0.6484293541665254,0.6853055916775032,0.0,5.85028008498985e-06,6.454695137583102e-06,4.175295948984975e-06,0.5897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,1.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1091,http,0.0,0.00043325473544312523,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01881968328981654,0.0011066723426889939,3.0452002219145907e-05,0.00048626207035448705,0.0004823713121704739,0.0005145031872721855,0.47435897435897434,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1098,http,0.0,0.00042823379004915184,0.0005678427610162218,0.01744186046511628,0.014935022952091549,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.051026067665002776,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01903878776298875,0.0011195539290954515,2.870188714908005e-05,0.000481411999445318,0.00047671996423077965,0.0005094926934082522,0.5512820512820513,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0,0.0,1.0
broken_auth_0.pcap,192.168.16.2__59750__192.168.16.5__80,http,0.0,1.327907926564016e-05,0.001107510117859883,0.020348837209302327,0.02498868558867266,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10392309114438898,0.02154227485943435,1.0,0.8918918918918919,0.31373657433578295,0.015679973404992106,0.34560240060864883,0.019604265497332043,0.7741049591160436,0.06138143319571275,0.0,2.189137064060718e-06,7.614708662046676e-06,2.1607603912297294e-06,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
13.pcap,192.168.16.1__80__192.168.16.2__39972,http,0.0,0.000990530125370942,0.01959924461018967,0.06976744186046512,0.07147475269929528,0.018254729279209868,0.07100591715976332,0.07386363636363637,0.09494493304809444,0.2471409502416105,1.0,0.8918918918918919,0.12549462973431316,0.3121312020389506,0.1575387991994756,0.392450161668232,0.0336282463422108,0.030219724802518395,9.800644392368798e-06,0.00035581026039483435,0.0003353318759611912,0.00023583639247805525,0.1282051282051282,0.0,0.4,0.0,0.0,0.0,1.0,0.75,0.6666666666666666,0.4418604651162791,0.8,0.3333333333333333,0.0,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58184__192.168.16.2__80,http,0.0,0.0007654546866986642,0.0009326781227378401,0.020348837209302327,0.01807073123424064,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.048616503358599884,0.026028106557490785,1.0,0.8918918918918919,0.1554550593555681,0.016732692467518077,0.1556357926715139,0.022812702478276253,0.012502380340360929,0.0012660539758208914,2.4501610980921995e-06,0.0008510175977179831,0.0007601610893509095,0.0008548194403697031,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59708__192.168.16.5__80,http,0.0,1.742466246921688e-05,0.0011031754402948738,0.020348837209302327,0.024794724251632507,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10290256979108893,0.02154227485943435,1.0,0.8918918918918919,0.3103448275862069,0.015679973404992106,0.34177026195004107,0.019604265497332043,0.6137059009212231,0.048996594182751416,0.0,2.3872917121006965e-06,1.1762335366326918e-05,3.0585994146903213e-06,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
